author,content,title,predicted_emotion,predicted_sentiment
Mario Benedetti, Tus manos son mi caricia  mis acordes cotidianos  te quiero porque tus manos  trabajan por la justicia  si te quiero es porque sos  mi amor mi cómplice y todo  y en la calle codo a codo  somos mucho más que dos  tus ojos son mi conjuro  contra la mala jornada  te quiero por tu mirada  que mira y siembra futuro  tu boca que es tuya y mía  tu boca no se equivoca  te quiero porque tu boca  sabe gritar rebeldía  si te quiero es porque sos  mi amor mi cómplice y todo  y en la calle codo a codo  somos mucho más que dos  y por tu rostro sincero  y tu paso vagabundo  y tu llanto por el mundo  porque sos pueblo te quiero  y porque amor no es aureola  ni cándida moraleja  y porque somos pareja  que sabe que no está sola  te quiero en mi paraíso  es decir que en mi país  la gente viva feliz  aunque no tenga permiso  si te quiero es porque sos  mi amor mi cómplice y todo  y en la calle codo a codo  somos mucho más que dos.,Te quiero,joy,POS
Mario Benedetti,"Estás alicaído, estás dudando, no te alcanzan las pruebas ni las preces, cada Dónde te ofusca, y cada Cuándo  Recorres el confort, las estrecheces que quedaron atrás y es razonable que reclames la vida que mereces,  las ventanas en paz, el techo estable. Pero yo, te confieso, prefería (¿cómo querés hermano, que te hable?)  cuando tu vieja angustia estaba al día con la amgustia del mundo, cuando todos éramos parte en tu melancolía.  Sé qué polvos trajeron estos lodos pero saberlo no es la mejor suerte. Invetaré quién sos. De todos modos,  inventarte es mi forma de creerte.",Mejor te invento,others,NEG
Mario Benedetti,     ¿Dónde empieza la niebla que te esconde?                          ignoro dónde       ¿cómo puedes andar con pies de plomo?                          ignoro cómo       ¿cuánto cuesta vecer a tu quebranto?                          ignoro cuánto       iba a cambiar seña por santo      mas después de vivir lo que se sueña      prefiero permutar santo por seña      aunque no sepa dónde cómo o cuanto,Santo y/o seña,others,NEU
Mario Benedetti,Lo han cubierto de afiches /de pancartas  de voces en los muros  de agravios retroactivos  de honores a destiempo  lo han transformado en pieza de consumo  en memoria trivial  en ayer sin retorno  en rabia embalsamada    han decidido usarlo como epilogo  como última thule de la inocencia vana  como anejo arquetipo de santo o satanás  y quizás han resuelto que la única forma  de desprenderse de él  o dejarlo al garete  es vaciarlo de lumbre  convertirlo en un héroe  de mármol o de yeso  y por lo tanto inmóvil  o mejor como mito  o silueta o fantasma  del pasado pisado  sin embargo los ojos incerrables del che  miran como si no pudieran no mirar  asombrados tal vez de que el mando no entienda  que treinta años después sigue bregando  dulce y tenaz por la dicha del hombre,Che 1997,sadness,POS
Mario Benedetti,"No cabe duda. Ésta es mi casa aquí sucedo, aquí me engaño inmensamente. Ésta es mi casa detenida en el tiempo.  Llega el otoño y me defiende, la primavera y me condena. Tengo millones de huéspedes que ríen y comen, copulan y duermen, juegan y piensan, millones de huéspedes que se aburren y tienen pesadillas y ataques de nervios.  No cabe duda. Ésta es mi casa. Todos los perros y campanarios pasan frente a ella. Pero a mi casa la azotan los rayos y un día se va a partir en dos.  Y yo no sabré dónde guarecerme porque todas las puertas dan afuera del mundo.",Ésta es mi casa,joy,POS
Mario Benedetti,5 (después)  El futuro no es una página en blanco es una fé de erratas.    8 (previsión)  De vez en cuando es bueno ser consciente de que hoy de que ahora estamos fabricando las nostalgias que descongelarán algún futuro.    9 (plurales)  Hay ayeres y mañanas pero no hay hoyes.,Conjugaciones,joy,POS
Mario Benedetti,Es importante hacerlo  quiero que me relates tu último optimismo yo te ofrezco mi última confianza  aunque sea un trueque mínimo  debemos cotejarnos estás sola estoy solo por algo somos prójimos  la soledad también puede ser una llama.,Canje,others,NEU
Mario Benedetti," Tres poetas en uno / semillero  de tantos más / tu ánima insumisa  se topó con la muerte en su pesquisa  y la puso a cuidar tu invernadero  especialista en empezar de cero  detonaste la bomba de la risa  sin Dios, sin espejismos y sin prisa  perro viejo / filósofo / ingeniero  fiel a tu gente / a Amparo / y a ti mismo  a pesar de tus ráfagas de triste  te encaraste jovial con el abismo  hombre en medio del mundo y hombre a solas  junto al mar fuiste humilde y escribiste  simplemente / las olas son las olas.","Buenos días, Gabriel",sadness,NEG
Mario Benedetti,     Mi saldo disminuye cada día      qué digo cada día      cada minuto    cada      bocanada de aire       muevo mis dedos como si pudieran      atrapar o atraparme      pero mi saldo disminuye       muevo mis ojos como si pudieran      entender o entenderme      pero mi saldo disminuye       muevo mis pies cual si pudieran      acarrear o acarrearme      pero mi saldo disminuye       mi saldo disminuye cada día      qué digo cada día      cada minuto    cada      bocanada de aire       y todo porque ese      compinche de la muerte      el cero      está esperando,Cero,joy,NEG
Mario Benedetti,"Es una lástima que no estés conmigo cuando miro el reloj y son las cuatro y acabo la planilla y pienso diez minutos y estiro las piernas como todas las tardes y hago así con los hombros para aflojar la espalda y me doblo los dedos y les saco mentiras.  Es una lástima que no estés conmigo cuando miro el reloj y son las cinco y soy una manija que calcula intereses o dos manos que saltan sobre cuarenta teclas o un oído que escucha como ladra el teléfono o un tipo que hace números y les saca verdades.  Es una lástima que no estés conmigo cuando miro el reloj y son las seis. Podrías acercarte de sorpresa y decirme ""¿Qué tal?"" y quedaríamos yo con la mancha roja de tus labios tú con el tizne azul de mi carbónico.",Amor de tarde,others,POS
Mario Benedetti,Si cuarenta mil niños sucumben diariamente en el purgatorio del hambre y de la sed si la tortura de los pobres cuerpos envilece una a una a las almas y si el poder se ufana de sus cuarentenas o si los pobres de solemnidad son cada vez menos solemnes y más pobres ya es bastante grave que un solo hombre o una sola mujer contemplen distraídos el horizonte neutro  pero en cambio es atroz sencillamente atroz si es la humanidad la que se encoge de hombros.,Desganas,others,NEG
Mario Benedetti,     Todo mandato es minucioso      y cruel      me gustan      las frugales transgresiones      Por ejemplo inventar el buen      amor      aprender      en los cuerpos y en tu cuerpo      Oír la noche y no decir      amén      trazar      cada uno el mapa de su audacia      Aunque nos olvidemos      de olvidar      seguro      que el recuerdo nos olvida      Obedecer a ciegas deja      ciego      crecemos      solamente en la osadía      Solo cuando transgredo alguna      orden      el futuro      se vuelve respirable      Todo mandato es minucioso      y cruel      me gustan      las frugales transgresiones.,Transgresiones,joy,NEU
Mario Benedetti,Siempre hay una jornada fuera de serie en que uno logra sentirse sereno pero está lejos de ser una canonjía ya que la serenidad no es el mejor de los estados posibles e imposibles  hoy por ejemplo tomo distancia con respecto a las cosas y a mi mismo y no por eso echo al olvido qué joda era qué bueno era estar adentro del entrevero  después de todo la famosa serenidad es una isla autorizada comonó y legal aunque rodeada inexorablemente por emociones clandestinas  todavía me siento un poco incómodo en mis primicias de sereno como quien entra en un traje nuevo que tiene bajas las hombreras  pero el cuerpo y el alma son animalitos de costumbres mañana la incomodida será menor y en pocos días me habré habituado a estar sereno  eso me llena a veces de alegría es claro que se trata de una alegría serena y en consecuencia uno no sale a dar abrazos ni pega gritos ni le canta al cielo a lo sumo archiva caricias y otros prólogos por estricto orden cronológico  también llega a invadirme el desconsuelo pero se trata de un sereno desconsuelo y por lo tanto nadie solloza ni dice mierda ni putea  sencillamente como un modesto mago de rojo circo de domingo o de feria tomo los naipes del amor los bajajo con parsimonia y en las narices del viejo público que es como hacerlo en mis narices mágicamente los transformo en nuevos naipes de amistad  lo único extraño viene a la noche pues se presume que un sereno ha de dormir serenamente pero yo paso horas y horas mirando el techo  o sea que no sé hasta cuando estaré sereno porque la calma ya no da abasto  hay que confiar y yo confio que no hay mal que dure cien años,Hombre que mira el techo,joy,POS
Mario Benedetti,"No sabes como necesito tu voz; necesito tus miradas aquellas palabras que siempre me llenaban, necesito tu paz interior; necesito la luz de tus labios !!! Ya no puedo... seguir así !!! ...Ya... No puedo mi mente no quiere pensar no puede pensar nada más que en ti. Necesito la flor de tus manos aquella paciencia de todos tus actos con aquella justicia que me inspiras para lo que siempre fue mi espina mi fuente de vida se ha secado con la fuerza del olvido... me estoy quemando; aquello que necesito ya lo he encontrado pero aun !!!Te sigo extrañando!!!",Lo que necesito de ti,anger,POS
Mario Benedetti,Un viento misionero sacude las persianas  no sé qué jueves trae  no sé qué noche lleva  ni siquiera el dialecto que propone    creo reconocer endechas rotas  trocitos de hurras  y batir de palmas  pero todo se mezcla en un aullido  que también puede ser deleite o salmo    el viento bate franjas de aluminio  llega de no sé dónde a no sé dónde  y en ese rumbo enigma soy apenas  una escala precaria y momentánea    no abro hospitalidad  no ofrezco resistencia  simplemente lo escucho  arrinconado  mientras en el recinto vuelan nombres  papeles y cenizas    después se posarán en su baldosa  en su alegre centímetro  en su lástima  ahora vuelan cómo barriletes  como murciélagos como hojas    lo curioso lo absurdo es que a pesar  de que aguardo mensajes y pregones  de todas las memorias y de todos  los puntos cardinales    lo raro lo increíble es que a pesar  de mi desamparada expectativa    no sé qué dice el viento del exilio.,Viento del exilio,anger,POS
Mario Benedetti,Mirate así  qué cangrejo monstruoso atenazó tu infancia qué paliza paterna te generó cobarde qué tristes sumisiones te hicieron despiadado  no escapes a tus ojos mirate así  ónde están las walkirias que no pudiste la primera marmita de tus sañas  te metiste en crueldades de once varas y ahora el odio te sigue como un buitre  no escapes a tus ojos mirate así  aunque nadie te mate sos cadáver  aunque nadie te pudra estás podrido  dios te ampare o mejor dios te reviente.,Torturador y espejo,anger,NEU
Mario Benedetti,Entre siempre y jamás el rumbo el mundo oscilan y ya que amor y odio nos vuelven categóricos pongamos etiquetas de rutina y tanteo   -jamás volveré a verte  -unidos para siempre  -no morirán jamás  -siempre y cuando me admitan  -jamás de los jamases  -(y hasta la fe dialéctica  de) por siempre jamás  -etcétera etcétera  de acuerdo pero en tanto que un siempre abre un futuro y un jamás se hace un abismo mi siempre puede ser jamás de otros tantos  siempre es una meseta  con borde con final jamás es una oscura caverna de imposibles y sin embargo a veces nos ayuda un indicio  que cada siempre lleva su hueso de jamás que los jamases tienen arrebatos de siempres  así incansablemente insobornablemente entre siempre y jamás fluye la vida insomne pasan los grandes ojos abiertos de la vida.,Entre siempre y jamás,joy,POS
Mario Benedetti,"Mi amigo que es un poeta convocó a los poetas.  Hay que escribir un poema sobre la bomba atómica es un horror, nos dijo, un horror horroroso, es el fin es la nada, es la muerte.  Nos dijo, no es que te mueras sólo en tu cama, rodeado del llanto y la familia, del techo y las paredes.  No es que llegue una bala perdida o encontrada a cortarte el aliento, a meterse en tu sueño.  No es que el cáncer te marque te perfore, te borre.  No es tu muerte, la tuya, la nada que ganaste, es el aire viciado, es la ruina de todo lo que existe, de todo.  Nadie llorará a nadie, nadie tendrá sus lágrimas.  Y eso es lo más horrible, la muerte sin testigos, sin últimas palabras y sin sobrevivientes. La muerte toda muerte, toda muerte.  ¿Me entienden?  Hay que escribir un poema sobre la bomba atómica.  Quedamos en silencio con las bocas abiertas, tragamos el terror como saliva helada, luego nos fuimos todos a cumplir la consigna.  Juro que lo he intentado que lo estoy intentando, pero pienso en la bomba y el lápiz se me cae de la mano.  No puedo.  A mi amigo el poeta, le dire que no puedo.",Poema frustrado,sadness,NEG
Mario Benedetti,Me das tu cuerpo patria y yo te doy mi río tú noches de tu aroma / yo mis viejos acechos tú sangre de tus labios / yo manos de alfarero tú el césped de tu vértice / yo mi pobre ciprés  me das tu corazón ese verdugo y yo te doy mi calma esa mentira tú el vuelo de tus ojos / yo mi raíz al sol tú la piel de tu tacto / yo mi tacto en tu piel  me das tu amanecida y yo te doy mi ángelus tú me abres tus enigmas / yo te encierro en mi azar me expulsas de tu olvido / yo nunca te he olvidado te vas te vas te vienes / me voy me voy te espero,Trueque,joy,POS
Mario Benedetti,      Llegaste temprano al buen humor       al amor cantado       al amor decantado        llegaste temprano       al ron fraterno       a las revoluciones        cada vez que te arrancaban del mundo       no había calabozo que te viniera bien       asomabas el alma por entre los barrotes       y no bien los barrotes se afojaban turbados       aprovechabas para librar el cuerpo        usabas la metáfora ganzúa       para abrir los cerrojos y los odios       con la urgencia inconsolable de quien quiere       regresar al asombro de los libres        le tenías ojeriza a lo prohibido       a las desgarraduras para ínfula y orquesta       al dedo admonitorio de algún colega exento       algún apócrito buen samaritano       que desde europa te quería enseñar       a ser un buen latinoamericano        le tenías ojeriza a la pureza       porque sabías cómo somos de impuros       cómo mezclamos sueños y vigilia       cómo nos pesan la razón y el riesgo        por suerte eras impuro       evadido de cárceles y cepos       no de responsabilidades y otros goces       impuro como un poeta       que eso eras       además de tantas otras cosas        ahora recorro tramo a tramo       nuestros muchos acuerdos       y también nuestros pocos desacuerdos       y siento que nos quedan diálogos inconclusos       recícrocas preguntas nunca dichas       malentendidos y bienentendidos       que no podremos barajar de nuevo        pero todo vuelve a adquirir su sentido       si recuerdo tus ojos de muchacho       que eran casi un abrazo casi un dogma        el hecho es que llegaste       temprano al buen humor       al amor cantando       al amor decantado       al ron fraterno       a las revoluciones       pero sobre todo llegaste temprano       demasiado temprano       a una muerte que no era la tuya       y que a esta altura no sabrá que hacer       con               tanta                       vida.,A Roque,joy,POS
Mario Benedetti,1.      Ayer fue yesterday      para buenos colonos      mas por fortuna nuestro      mañana no es tomorrow       2.      Tengo un mañana que es mio      y un mañana que es de todos      el mío acaba mañana      pero sobrevive el otro.,Digamos,joy,POS
Mario Benedetti,     Mesianismo leninismo      fetichismo leninismo      exitismo leninismo      moralismo leninismo      heroísmo leninismo      y machismo leninismo       continuismo leninismo      cristianismo leninismo      reumatismo leninismo      optimismo leninismo      exorcismo leninismo      y marxismo leninismo       mal que bien      no son lo mismo,Heterónimos,anger,NEG
Mario Benedetti,La mujer que tiene los pies hermosos nunca podrá ser fea mansa suele subirle la belleza por totillos pantorrillas y muslos demorarse en el pubis que siempre ha estado más allá de todo canon rodear el ombligo como a uno de esos timbres que si se les presiona tocan para elisa reivindicar los lúbricos pezones a la espera entreabir los labios sin pronunciar saliva y dejarse querer por los ojos espejo la mujer que tiene los pies hermosos sabe vagabundear por la tristeza.,Pies hermosos,joy,POS
Mario Benedetti,"Vámonos,  derrotando afrentas. ERNESTO ""CHE"" GUEVARA  Así estamos consternados rabiosos aunque esta muerte sea uno de los absurdos previsibles  da vergüenza mirar los cuadros los sillones las alfombras sacar una botella del refrigerador teclear las tres letras mundiales de tu nombre en la rígida máquina que nunca nuca estuvo con la cinta tan pálida  vergüenza tener frío y arrimarse a la estufa como siempre tener hambre y comer esa cosa tan simple abrir el tocadiscos y escuchar en silencio sobre todo si es un cuarteto de Mozart  da vergüenza el confort y el asma da vergüenza cuando tú comandante estás cayendo ametrallado fabuloso nítido  eres nuestra conciencia acribillada  dicen que te quemaron con qué fuego van a quemar las buenas las buenas nuevas la irascible ternura que trajiste y llevaste con tu tos con tu barro  dicen que incineraron toda tu vocación menos un dedo  basta para mostrarnos el camino para acusar al monstruo y sus tizones para apretar de nuevo los gatillos  así estamos consternados rabiosos claro que con el tiempo la plomiza consternación se nos irá pasando la rabia quedará se hará mas limpia  estás muerto estás vivo estás cayendo estás nube estás lluvia estás estrella  donde estés si es que estás si estás llegando  aprovecha por fin a respirar tranquilo a llenarte de cielo los pulmones  donde estés si es que estás si estás llegando será una pena que no exista Dios  pero habrá otros claro que habrá otros dignos de recibirte comandante.","Consternados, rabiosos",anger,NEG
Mario Benedetti, Mi táctica es  mirarte  aprender como sos  quererte como sos  mi táctica es  hablarte  y escucharte  construir con palabras  un puente indestructible  mi táctica es  quedarme en tu recuerdo  no sé cómo ni sé con qué pretexto  pero quedarme en vos  mi táctica es  ser franco  y saber que sos franca  y que no nos vendamos  simulacros  para que entre los dos  no haya telón  ni abismos  mi estrategia es  en cambio  más profunda y más  simple  mi estrategia es  que un día cualquiera  no sé cómo ni sé con qué pretexto  por fin me necesites.,Táctica y estrategia,others,POS
Mario Benedetti, No lo creo todavía  estás llegando a mi lado  y la noche es un puñado  de estrellas y de alegría  palpo gusto escucho y veo  tu rostro tu paso largo  tus manos y sin embargo  todavía no lo creo  tu regreso tiene tanto  que ver contigo y conmigo  que por cábala lo digo  y por las dudas lo canto  nadie nunca te reemplaza  y las cosas más triviales  se vuelven fundamentales  porque estás llegando a casa  sin embargo todavía  dudo de esta buena suerte  porque el cielo de tenerte  me parece fantasía  pero venís y es seguro  y venís con tu mirada  y por eso tu llegada  hace mágico el futuro  y aunque no siempre he entendido  mis culpas y mis fracasos  en cambio sé que en tus brazos  el mundo tiene sentido  y si beso la osadía  y el misterio de tus labios  no habrá dudas ni resabios  te querré más  todavía.,Todavía,joy,POS
Mario Benedetti,Cuando uno se enamora las cuadrillas del tiempo hacen escala en el olvido la desdicha se llena de milagros el miedo se convierte en osadía y la muerte no sale de su cueva enamorarse es un presagio gratis una ventana abierta al árbol nuevo una proeza de los sentimientos una bonanza casi insoportable y un ejercicio contra el infortunio por el contrario desenamorarse es ver el cuerpo como es y no como la otra mirada lo inventaba es regresar más pobre al viejo enigma y dar con la tristeza en el espejo.,Enamorarse y no,others,POS
Mario Benedetti,Ay del sueño si sobrevivo es ya borrándome ya desconfiado y permante y tantas veces me hundo y sueño muslo a tu muslo boca a tu boca nunca sabré quién sos  ahora que estoy insomne como un sagrado y permanezco quiero morir de siesta muslo a tu muslo boca a tu boca para saber quién sos  Ay del sueño con esta poca alma a destajo soñar a nado tiernamente así me llamen permanezco muslo a tu muslo boca a tu boca quiero quedarme en vos,Ay del sueño,joy,POS
Mario Benedetti,me jode confesarlo      pero la vida es también un bandoneón      hay quien sostiene que lo toca dios      pero yo estoy seguro que es troilo      ya que dios apenas toca el arpa      y mal       fuere quien fuere lo cierto es      que nos estira en un solo ademán purísimo      y luego nos reduce de a poco a casi nada      y claro nos arranca confesiones      quejas que son clamores      vértebras de alegría      esperanzas que vuelven      como los hijos pródigos      y sobre todo como los estribillos       me jode confesarlo      porque lo cierto es que hoy en día      pocos      quieren ser tango      la natural tendencia      es a ser rumba o mambo o chachachá      o merengue o bolero o tal vez casino      en último caso valsecito o milonga      pasodoble jamás      pero cuando dios o pichuco o quien sea      toma entre sus manos la vida bandoneón      y le sugiere que llore o regocije      uno siente el tremendo decoro de ser tango      y se deja cantar y ni se acuerda      que allá espera      el estuche.,Bandoneón,others,POS
Mario Benedetti,     Un perro ladra en la tormenta      y su aullido me alcanza entre relámpagos      y al son de los postigos en la lluvia       yo sé lo qu convoca noche adentro      esa clamante voz en la casona      tal vez deshabitada       dice sumariamente el desconcierto      la soledad sin vueltas      un miedo irracional que no se aviene      a enmudecer en paz       y tanto lo comprendo      a oscuras / sin mi sombra      incrustado en mi pánico      pobre anfitrión sin huéspedes       que me pongo a ladrar en la tormenta.,Tormenta,sadness,NEG
